;year;language;geonames_name;geonames_country;geonames_id;geonames_lat;geonames_lng;weight;country_codes;germany;map_year;region_country_name;pozn.
13284;1998;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
12235;1998;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;1.0;NLD;;1994;Netherlands;
12077;1998;chi;Nanning;China;1799869;22.81667;108.31667;1.0;CHN;;1994;China;
10324;1998;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1994;East Germany;
9998;1998;dan;Aarhus;Denmark;2624652;56.15674;10.21076;1.0;DNK;;1994;Denmark;
11975;1998;ara;Beirut;Lebanon;276781;33.89332;35.50157;1.0;LBN;;1994;Lebanon;
8030;1998;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
10002;1998;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
10003;1998;ger;Berlin;Germany;2950159;52.52437;13.41053;0.5;DEU;;1994;East Germany;
10004;1998;ger;Wßrzburg;Germany;2805615;49.79391;9.95121;0.5;DEU;;1994;West Germany;
17045;1998;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
10386;1998;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1994;Croatia;
10023;1998;tur;Istanbul;Turkey;745044;41.01384;28.94966;1.0;TUR;;1994;Turkey;
7435;1998;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
17013;1998;ara;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
12645;1998;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;;1994;West Germany;
8000;1998;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
12038;1998;cat;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
11970;1998;ara;Cairo;Egypt;360630;30.06263;31.24967;1.0;EGY;;1994;Egypt;
18511;1998;eng;Toronto;Canada;6167865;43.70011;-79.4163;1.0;CAN;;1994;Canada;
13202;1998;nor;Oslo;Norway;3143244;59.91273;10.74609;1.0;NOR;;1994;Norway;
7502;1998;rus;Novosibirsk;Russia;1496747;55.0415;82.9346;1.0;RUS;;1994;Russia;
12671;1998;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
12330;1998;est;Tallinn;Estonia;588409;59.43696;24.75353;1.0;EST;;1994;Estonia;
17234;1998;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
11628;1998;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1994;Sweden;
12065;1998;chi;Nanning;China;1799869;22.81667;108.31667;1.0;CHN;;1994;China;
9857;1998;ita;Genoa;Italy;3176219;44.40478;8.94439;1.0;ITA;;1994;Italy;
7317;1998;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1994;Japan;
7320;1998;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1994;Japan;
7601;1998;slo;Poprad;Slovakia;723846;49.06144;20.29798;1.0;SVK;;1994;Slovakia;
13228;1998;per;Tehran;Iran;112931;35.69439;51.42151;1.0;IRN;;1994;Iran;
18497;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1994;United Kingdom;
10450;1998;srp;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1994;Croatia;
13227;1998;per;Tehran;Iran;112931;35.69439;51.42151;1.0;IRN;;1994;Iran;
18496;1998;eng;Boston;United States;4930956;42.35843;-71.05977;0.5;USA;;1994;United States;
12556;1998;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
12988;1998;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
13225;1998;per;Tehran;Iran;112931;35.69439;51.42151;1.0;IRN;;1994;Iran;
13209;1998;nor;Oslo;Norway;3143244;59.91273;10.74609;1.0;NOR;;1994;Norway;
17961;1998;spa;Santiago;Panama;3701117;08.I;-80.98333;1.0;PAN;;1994;Panama;
12218;1998;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;1.0;NLD;;1994;Netherlands;
7549;1998;rus;Novosibirsk;Russia;1496747;55.0415;82.9346;1.0;RUS;;1994;Russia;
16887;1998;pol;Izabelin;Poland;7535582;52.29992;20.81729;1.0;POL;;1994;Poland;
12976;1998;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
17143;1998;vie;Hanoi;Vietnam;1581130;21.0245;105.84117;1.0;VNM;;1994;Vietnam;
17141;1998;vie;Hanoi;Vietnam;1581130;21.0245;105.84117;1.0;VNM;;1994;Vietnam;
16000;1998;dut;The Hague;Netherlands;2747373;52.07667;4.29861;1.0;NLD;;1994;Netherlands;
19226;1998;slo;Český Těťín;Czechia;3077882;49.74613;18.62613;1.0;CZE;;1994;Czech Republic;
12706;1998;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
19225;1998;pol;Český Těťín;Czechia;3077882;49.74613;18.62613;1.0;CZE;;1994;Czech Republic;
10384;1998;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1994;Croatia;
15785;1998;pol;Brno;Czechia;3078610;49.19522;16.60796;1.0;CZE;;1994;Czech Republic;
17340;1998;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
13239;1998;per;Tehran;Iran;112931;35.69439;51.42151;1.0;IRN;;1994;Iran;
15509;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
7831;1998;dut;Antwerp;Belgium;2803138;51.22047;4.40026;1.0;BEL;;1994;Belgium dut;
8179;1998;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
11984;1998;ara;Damascus;Syria;170654;33.5102;36.29128;1.0;SYR;;1994;Syria;
16352;1998;ger;Ulm;Germany;2820256;48.39841;9.99155;1.0;DEU;;1994;West Germany;
7838;1998;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;1.0;NLD;;1994;Netherlands;
18689;1998;srp;Belgrade;Serbia;792680;44.80401;20.46513;1.0;SRB;;1994;Serbia;
6353;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
12475;1998;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
6347;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
10481;1998;slo;Brno;Czechia;3078610;49.19522;16.60796;1.0;CZE;;1994;Czech Republic;
13104;1998;kor;Seoul;South Korea;1835848;37.566;126.9784;1.0;KOR;;1994;Korea, Republic of;
17767;1998;ger;Olomouc;Czechia;3069011;49.59552;17.25175;0.5;CZE;;1994;Czech Republic;
14583;1998;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;;1994;West Germany;
17805;1998;eng;St Louis;United States;4407066;38.62727;-90.19789;1.0;USA;;1994;United States;
6338;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
18680;1998;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
9156;1998;ger;Sulzbach-Rosenberg;Germany;2824801;49.50126;11.74598;1.0;DEU;;1994;West Germany;
6613;1998;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
6706;1998;cat;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
6689;1998;bul;Sofia;Bulgaria;727011;42.69751;23.32415;1.0;BGR;;1994;Bulgaria;
10659;1998;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
11457;1998;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
6761;1998;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;1.0;NLD;;1994;Netherlands;
13596;1998;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
6628;1998;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
12602;1998;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;;1994;West Germany;
7876;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
13307;1998;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
6696;1998;bul;Sofia;Bulgaria;727011;42.69751;23.32415;1.0;BGR;;1994;Bulgaria;
18653;1998;por;Rio de Janeiro;Brazil;3451190;-22.90642;-43.18223;1.0;BRA;;1994;Brazil;
6801;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
12826;1998;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1994;Croatia;
18811;1998;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.5;DEU;;1994;East Germany;
18810;1998;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1994;Czech Republic;
11219;1998;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1994;Austria;
5919;1998;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1994;Slovakia;
5921;1998;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1994;Slovakia;
13243;1998;per;Tehran;Iran;112931;35.69439;51.42151;1.0;IRN;;1994;Iran;
5792;1998;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
17766;1998;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1994;Czech Republic;
18274;1998;rus;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
13086;1998;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1994;Japan;
18677;1998;spa;Madrid;Spain;3117735;40.4165;-3.70256;1.0;ESP;;1994;Spain;
9597;1998;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
15106;1998;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
10364;1998;ger;Cologne;Germany;2886242;50.93333;VI.95;1.0;DEU;;1994;West Germany;
7914;1998;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
5941;1998;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1994;Slovenia;
5819;1998;lit;Vilnius;Lithuania;593116;54.68916;25.2798;1.0;LTU;;1994;Lithuania;
9573;1998;bul;Sofia;Bulgaria;727011;42.69751;23.32415;1.0;BGR;;1994;Bulgaria;
7881;1998;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
14510;1998;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1994;United States;
19315;1998;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
11579;1998;slv;Trieste;Italy;3165185;45.64953;13.77678;1.0;ITA;;1994;Italy;
8192;1998;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
9582;1998;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
7882;1998;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
12070;1999;chi;Changchun;China;2038180;43.88;125.32278;1.0;CHN;;1994;China;
8039;1999;heb;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;1994;Israel;
22036;1999;ita;Milan;Italy;3173435;45.46427;9.18951;0.5;ITA;;1994;Italy;
13412;1999;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1994;Russia;
12699;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
22035;1999;ita;Florence;Italy;3176959;43.77925;11.24626;0.5;ITA;;1994;Italy;
14968;1999;ukr;Winnipeg;Canada;6183235;49.8844;-97.14704;1.0;CAN;;1994;Canada;
14561;1999;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;;1994;West Germany;
26080;1999;fre;La Tour-d'Aigues;France;3006213;43.72531;5.54796;1.0;FRA;;1994;France;
21555;1999;ger;Aarau;Switzerland;2661881;47.38878;8.04826;0.3333333333333333;CHE;;1994;Switzerland ger;
8152;1999;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
8217;1999;ita;Turin;Italy;3165524;45.07049;7.68682;1.0;ITA;;1994;Italy;
22029;1999;ger;Salzburg;Austria;2766824;47.79941;13.04399;0.3333333333333333;AUT;;1994;Austria;
17743;1999;eng;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
12452;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
10451;1999;srp;Novi Sad;Serbia;3194360;45.25167;19.83694;1.0;SRB;;1994;Serbia;
24903;1999;ita;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1994;United States;
20777;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
24902;1999;ita;Milan;Italy;3173435;45.46427;9.18951;0.5;ITA;;1994;Italy;
18498;1999;eng;Toronto;Canada;6167865;43.70011;-79.4163;1.0;CAN;;1994;Canada;
10361;1999;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1994;Austria;
1854;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
10868;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
10449;1999;srp;Novi Sad;Serbia;3194360;45.25167;19.83694;1.0;SRB;;1994;Serbia;
11201;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
21556;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.3333333333333333;DEU;;1994;West Germany;
3111;1999;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;;1994;West Germany;
1672;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
12528;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
17954;1999;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1994;Japan;
2973;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
17735;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
15391;1999;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1994;Russia;
4482;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
9164;1999;epo;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1994;Austria;
21557;1999;ger;Salzburg;Austria;2766824;47.79941;13.04399;0.3333333333333333;AUT;;1994;Austria;
11995;1999;ara;Beirut;Lebanon;276781;33.89332;35.50157;1.0;LBN;;1994;Lebanon;
22027;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.3333333333333333;DEU;;1994;West Germany;
22028;1999;ger;Aarau;Switzerland;2661881;47.38878;8.04826;0.3333333333333333;CHE;;1994;Switzerland ger;
1072;1999;ita;Basel;Switzerland;2661604;47.55839;7.57327;1.0;CHE;;1994;Switzerland it;
26616;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
22073;1999;ger;Aarau;Switzerland;2661881;47.38878;8.04826;0.3333333333333333;CHE;;1994;Switzerland ger;
2954;1999;slo;Ostrava;Czechia;3068799;49.83465;18.28204;0.5;CZE;;1994;Czech Republic;
13437;1999;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1994;Russia;
27081;1999;eng;Minneapolis;United States;5037649;44.97997;-93.26384;1.0;USA;;1994;United States;
1098;1999;por;São Paulo;Brazil;3448439;-23.5475;-46.63611;1.0;BRA;;1994;Brazil;
8777;1999;ita;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
6436;1999;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1994;Romania;
9245;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
20833;1999;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1994;United States;
8010;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
12490;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
12707;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
26917;1999;ger;Munich;Germany;2867714;48.13743;11.57549;0.25;DEU;;1994;West Germany;
26332;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
7419;1999;per;Tehran;Iran;112931;35.69439;51.42151;1.0;IRN;;1994;Iran;
5530;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
24493;1999;ger;Reinbek;Germany;2848845;53.51703;X.88;0.3333333333333333;DEU;;1994;West Germany;
24494;1999;ger;Augsburg;Germany;2954172;48.37154;10.89851;0.3333333333333333;DEU;;1994;West Germany;
24495;1999;ger;Stuttgart;Germany;2825297;48.78232;9.17702;0.3333333333333333;DEU;;1994;West Germany;
1395;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
12643;1999;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;;1994;West Germany;
19894;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
2454;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
2926;1999;ger;Konstanz;Germany;2885679;47.66033;9.17582;1.0;DEU;;1994;West Germany;
19891;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
21257;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
5537;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
14702;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
16016;1999;rus;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
6672;1999;alb;Tirana;Albania;3183875;41.3275;19.81889;1.0;ALB;;1994;Albania;
6674;1999;alb;Tirana;Albania;3183875;41.3275;19.81889;1.0;ALB;;1994;Albania;
2953;1999;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1994;Slovakia;
18476;1999;eng;Normal;United States;4903780;40.5142;-88.99063;1.0;USA;;1994;United States;
10381;1999;hrv;Novi Sad;Serbia;3194360;45.25167;19.83694;1.0;SRB;;1994;Serbia;
1086;1999;kor;Seoul;South Korea;1835848;37.566;126.9784;1.0;KOR;;1994;Korea, Republic of;
9283;1999;ita;Brescia;Italy;3181554;45.53558;10.21472;1.0;ITA;;1994;Italy;
12308;1999;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1994;United States;
18502;1999;eng;Toronto;Canada;6167865;43.70011;-79.4163;1.0;CAN;;1994;Canada;
22074;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.3333333333333333;DEU;;1994;West Germany;
26088;1999;eng;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;1994;Israel;
22075;1999;ger;Salzburg;Austria;2766824;47.79941;13.04399;0.3333333333333333;AUT;;1994;Austria;
12306;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
27283;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
13366;1999;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1994;Romania;
3141;1999;fre;Sens;France;2975050;48.19738;3.28328;1.0;FRA;;1994;France;
3142;1999;fre;Sens;France;2975050;48.19738;3.28328;0.5;FRA;;1994;France;
3143;1999;fre;Paris;France;2988507;48.85341;II.88;0.5;FRA;;1994;France;
25936;1999;eng;Evanston;United States;4891382;42.04114;-87.69006;1.0;USA;;1994;United States;
26459;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
18470;1999;eng;Toronto;Canada;6167865;43.70011;-79.4163;1.0;CAN;;1994;Canada;
12473;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
22106;1999;ger;Munich;Germany;2867714;48.13743;11.57549;0.5;DEU;;1994;West Germany;
22107;1999;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.5;CHE;;1994;Switzerland ger;
1624;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
681;1999;eng;Lewiston;United States;4969398;44.10035;-70.21478;1.0;USA;;1994;United States;
18682;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
10351;1999;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;1.0;NLD;;1994;Netherlands;
4873;1999;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1994;East Germany;
11106;1999;dan;Copenhagen;Denmark;2618425;55.67594;12.56553;1.0;DNK;;1994;Denmark;
12911;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
5234;1999;yid;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1994;Russia;
4716;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
11958;1999;alb;Tirana;Albania;3183875;41.3275;19.81889;1.0;ALB;;1994;Albania;
5843;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
5936;1999;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1994;Slovenia;
18566;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
2359;1999;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1994;Slovenia;
6349;1999;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1994;United States;
2367;1999;slv;Grosuplje;Slovenia;3199523;45.95556;14.65889;1.0;SVN;;1994;Slovenia;
3052;1999;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1994;Romania;
20711;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
5840;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
26741;1999;chi;Changchun;China;2038180;43.88;125.32278;0.5;CHN;;1994;China;
18628;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
3049;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
23120;1999;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1994;United States;
23119;1999;eng;Andover;United States;5016374;45.2333;-93.29134;0.3333333333333333;USA;;1994;United States;
14105;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
23118;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.3333333333333333;USA;;1994;United States;
1032;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
23117;1999;eng;Saint Leonard;United States;4368120;38.47429;-76.50634;0.3333333333333333;USA;;1994;United States;
17786;1999;dut;Ghent;Belgium;2797656;51.05;3.71667;1.0;BEL;;1994;Belgium dut;
26647;1999;pol;Ústí nad Orlicí;Czechia;3063546;49.97387;16.39361;1.0;CZE;;1994;Czech Republic;
10660;1999;ita;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
2895;1999;ita;Brescia;Italy;3181554;45.53558;10.21472;1.0;ITA;;1994;Italy;
18645;1999;pol;Izabelin;Poland;7535582;52.29992;20.81729;1.0;POL;;1994;Poland;
26918;1999;ger;Stuttgart;Germany;2825297;48.78232;9.17702;0.25;DEU;;1994;West Germany;
5849;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
6571;1999;epo;Pardubice;Czechia;3068582;50.04075;15.77659;1.0;CZE;;1994;Czech Republic;
6868;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
6873;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
12839;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
23855;1999;eng;Evanston;United States;4891382;42.04114;-87.69006;0.5;USA;;1994;United States;
21731;1999;eng;Evanston;United States;4891382;42.04114;-87.69006;1.0;USA;;1994;United States;
1820;1999;ita;Turin;Italy;3165524;45.07049;7.68682;1.0;ITA;;1994;Italy;
6935;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
6908;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
26666;1999;ita;Colognola ai Colli;Italy;6534655;45.43369;11.18429;1.0;ITA;;1994;Italy;
5027;1999;chi;Guangzhou;China;1809858;23.11667;113.25;1.0;CHN;;1994;China;
6905;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
21742;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1994;United Kingdom;
23856;1999;eng;New Haven;United States;4839366;41.30815;-72.92816;0.5;USA;;1994;United States;
21743;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1994;United States;
1806;1999;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1994;Croatia;
23115;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1994;United Kingdom;
10310;1999;spa;Buenos Aires;Argentina;3435910;-34.61315;-58.37723;1.0;ARG;;1994;Argentina;
4701;1999;spa;Madrid;Spain;3117735;40.4165;-3.70256;1.0;ESP;;1994;Spain;
5930;1999;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
5934;1999;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1994;Slovenia;
8126;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
14172;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
14166;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
9683;1999;dut;Rotterdam;Netherlands;2747891;51.9225;4.47917;1.0;NLD;;1994;Netherlands;
18599;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
12414;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
6898;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
6580;1999;ger;Hildesheim;Germany;2904789;52.15077;9.95112;1.0;DEU;;1994;West Germany;
8121;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
17853;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
986;1999;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1994;United States;
25976;1999;eng;Evanston;United States;4891382;42.04114;-87.69006;1.0;USA;;1994;United States;
23114;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1994;United States;
