,year,geonames_name,geonames_country,geonames_id,geonames_lat,geonames_lng,weight,country_codes,map_year,historical_coutry_name
16225,1967,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
7988,1967,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
2111,1967,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1960,West Germany
16877,1967,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1960,East Germany
5799,1967,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1960,Japan
16873,1967,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
16871,1967,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
25245,1967,Munich,Germany,2867714,48.13743,11.57549,0.5,DEU,1960,West Germany
13856,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
19385,1967,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
14829,1967,Jena,Germany,2895044,50.92878,11.5899,1.0,DEU,1960,East Germany
11523,1967,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
2118,1967,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
19388,1967,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
2140,1967,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
16129,1967,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1960,East Germany
16128,1967,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1960,Czechoslovakia
1279,1967,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
1275,1967,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
5517,1967,Deventer,Netherlands,2756987,52.255,6.16389,1.0,NLD,1960,Netherlands
7540,1967,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
1962,1967,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
25244,1967,Leipzig,Germany,2879139,51.33962,12.37129,0.5,DEU,1960,East Germany
10133,1967,Brno,Czechia,3078610,49.19522,16.60796,1.0,CZE,1960,Czechoslovakia
5338,1967,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,Czechoslovakia
1982,1967,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
23878,1967,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
7482,1967,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1960,Romania
15915,1967,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
25210,1967,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1960,East Germany
1998,1967,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
25217,1967,Budapest,Hungary,3054643,47.49835,19.04045,0.5,HUN,1960,Hungary
25218,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,0.5,SVK,1960,Austria
7499,1967,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1960,Romania
1202,1967,Hamburg,Germany,2911298,53.55073,9.99302,1.0,DEU,1960,West Germany
2008,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
2013,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
2021,1967,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
2197,1967,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1960,Czechoslovakia
23899,1967,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1960,East Germany
23900,1967,Weimar,Germany,2812482,50.9803,11.32903,0.5,DEU,1960,East Germany
19423,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
7611,1967,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1960,Yugoslavia
5515,1967,Deventer,Netherlands,2756987,52.255,6.16389,1.0,NLD,1960,Netherlands
17264,1967,Skopje,North Macedonia,785842,41.99646,21.43141,1.0,MKD,1960,Yugoslavia
2123,1967,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
24251,1967,Munich,Germany,2867714,48.13743,11.57549,0.5,DEU,1960,West Germany
16518,1967,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
23471,1967,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1960,Czechoslovakia
13457,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
13263,1967,Katowice,Poland,3096472,50.25841,19.02754,1.0,POL,1960,Poland
23560,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,0.5,SVK,1960,Austria
12260,1967,Boston,United States,4930956,42.35843,-71.05977,0.5,USA,1960,United States
12261,1967,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
17341,1967,Pristina,Kosovo,786714,42.67272,21.16688,1.0,SRB,1960,Yugoslavia
7840,1967,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
19492,1967,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
12849,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
23561,1967,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1960,Czechoslovakia
19998,1967,Vilnius,Lithuania,593116,54.68916,25.2798,1.0,LTU,1960,USSR
2750,1967,Almaty,Kazakhstan,1526384,43.25,76.91667,1.0,KAZ,1960,USSR
24317,1967,Hanau,Germany,2911007,50.13423,8.91418,0.5,DEU,1960,West Germany
24318,1967,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1960,Czechoslovakia
12599,1967,Vienna,Austria,2761369,48.20849,16.37208,1.0,AUT,1960,Austria
24506,1967,Berlin,Germany,2950159,52.52437,13.41053,0.3333333333333333,DEU,1960,East Germany
24250,1967,Frankfurt am Main,Germany,2925533,50.11552,8.68417,0.5,DEU,1960,West Germany
12740,1967,Vienna,Austria,2761369,48.20849,16.37208,1.0,AUT,1960,Austria
24505,1967,Munich,Germany,2867714,48.13743,11.57549,0.3333333333333333,DEU,1960,West Germany
1649,1967,Honfleur,France,3013173,49.41985,0.23294,1.0,FRA,1960,West Germany
15620,1967,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
19503,1967,Hanau,Germany,2911007,50.13423,8.91418,1.0,DEU,1960,West Germany
5615,1967,Lausanne,Switzerland,2659994,46.516,6.63282,1.0,CHE,1960,Switzerland
23470,1967,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
24504,1967,Vienna,Austria,2761369,48.20849,16.37208,0.3333333333333333,AUT,1960,Austria
10215,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
7237,1967,Belgrade,Serbia,792680,44.80401,20.46513,1.0,SRB,1960,Yugoslavia
23563,1967,Budapest,Hungary,3054643,47.49835,19.04045,0.5,HUN,1960,Hungary
13490,1967,Mexico City,Mexico,3530597,19.42847,-99.12766,1.0,MEX,1960,Mexico
23562,1967,Bratislava,Slovakia,3060972,48.14816,17.10674,0.5,SVK,1960,Austria
15578,1967,Vienna,Austria,2761369,48.20849,16.37208,1.0,AUT,1960,Austria
8970,1967,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1960,East Germany
24546,1967,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1960,Italy
23454,1967,Stuttgart,Germany,2825297,48.78232,9.17702,0.5,DEU,1960,West Germany
24457,1967,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
23455,1967,Gütersloh,Germany,2913366,51.90693,8.37853,0.5,DEU,1960,West Germany
16519,1967,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
16520,1967,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
21144,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
24464,1968,Hamburg,Germany,2911298,53.55073,9.99302,0.1428571428571428,DEU,1960,West Germany
20979,1968,Kyiv,Ukraine,703448,50.45466,30.5238,1.0,UKR,1960,USSR
24463,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,0.1428571428571428,DEU,1960,West Germany
7597,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
9528,1968,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
2003,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
23,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
18045,1968,Vilnius,Lithuania,593116,54.68916,25.2798,1.0,LTU,1960,USSR
20580,1968,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1960,USSR
20582,1968,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
1983,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
21187,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
16173,1968,Stockholm,Sweden,2673730,59.32938,18.06871,1.0,SWE,1960,Hungary
11714,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
18776,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
20587,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
9520,1968,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
27333,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
2,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
9525,1968,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
20589,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
307,1968,Reinbek,Germany,2848845,53.51703,10.2488,1.0,DEU,1960,West Germany
4018,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
19979,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
2006,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
16819,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
21020,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
17941,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
4800,1968,Neuwied,Germany,2863840,50.4336,7.47057,0.5,DEU,1960,West Germany
406,1968,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,West Germany
19756,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
18777,1968,Murska Sobota,Slovenia,3194648,46.6625,16.16639,1.0,SVN,1960,Yugoslavia
4801,1968,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1960,East Germany
1631,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
7985,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
19591,1968,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,West Germany
5998,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
18704,1968,Kyiv,Ukraine,703448,50.45466,30.5238,1.0,UKR,1960,USSR
24458,1968,Berlin,Germany,2950159,52.52437,13.41053,0.1428571428571428,DEU,1960,East Germany
2033,1968,Hanau,Germany,2911007,50.13423,8.91418,1.0,DEU,1960,West Germany
19997,1968,Riga,Latvia,456172,56.946,24.10589,1.0,LVA,1960,USSR
27168,1968,Mexico City,Mexico,3530597,19.42847,-99.12766,1.0,MEX,1960,Mexico
24459,1968,Reinbek,Germany,2848845,53.51703,10.2488,0.1428571428571428,DEU,1960,West Germany
21059,1968,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
2031,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
5420,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
27826,1968,Oslo,Norway,3143244,59.91273,10.74609,1.0,NOR,1960,Norway
27187,1968,Oslo,Norway,3143244,59.91273,10.74609,1.0,NOR,1960,Norway
14305,1968,Hanau,Germany,2911007,50.13423,8.91418,1.0,DEU,1960,West Germany
21176,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
24460,1968,Weimar,Germany,2812482,50.9803,11.32903,0.1428571428571428,DEU,1960,East Germany
24461,1968,Zurich,Switzerland,2657896,47.36667,8.55,0.1428571428571428,CHE,1960,Switzerland
16170,1968,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1960,Yugoslavia
21041,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
24462,1968,Vienna,Austria,2761369,48.20849,16.37208,0.1428571428571428,AUT,1960,Austria
20525,1968,Vienna,Austria,2761369,48.20849,16.37208,1.0,AUT,1960,Austria
25193,1968,Vienna,Austria,2761369,48.20849,16.37208,0.3333333333333333,AUT,1960,Austria
18188,1968,Yerevan,Armenia,616052,40.18111,44.51361,1.0,ARM,1960,USSR
24186,1968,Budapest,Hungary,3054643,47.49835,19.04045,0.5,HUN,1960,Hungary
11707,1968,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1960,Hungary
24185,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,0.5,SVK,1960,Austria
16371,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
136,1968,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
139,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
24281,1968,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1960,East Germany
11635,1968,Istanbul,Turkey,745044,41.01384,28.94966,1.0,TUR,1960,Turkey
24119,1968,Hamburg,Germany,2911298,53.55073,9.99302,0.3333333333333333,DEU,1960,West Germany
1709,1968,Sofia,Bulgaria,727011,42.69751,23.32415,1.0,BGR,1960,Bulgaria
27522,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
24118,1968,Stuttgart,Germany,2825297,48.78232,9.17702,0.3333333333333333,DEU,1960,West Germany
24117,1968,Reinbek,Germany,2848845,53.51703,10.2488,0.3333333333333333,DEU,1960,West Germany
18569,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
162,1968,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,France
10307,1968,Brno,Czechia,3078610,49.19522,16.60796,1.0,CZE,1960,Czechoslovakia
24280,1968,Weimar,Germany,2812482,50.9803,11.32903,0.5,DEU,1960,East Germany
15016,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
24865,1968,Munich,Germany,2867714,48.13743,11.57549,0.3333333333333333,DEU,1960,West Germany
16629,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
24548,1968,Florence,Italy,3176959,43.77925,11.24626,0.5,ITA,1960,Italy
102,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
11760,1968,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
24547,1968,Milan,Italy,3173435,45.46427,9.18951,0.5,ITA,1960,Italy
18554,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
15011,1968,Deventer,Netherlands,2756987,52.255,6.16389,1.0,NLD,1960,Netherlands
20676,1968,Melbourne,Australia,2158177,-37.814,144.96332,1.0,AUS,1960,Australia
24761,1968,Paris,France,2988507,48.85341,2.3488,0.5,FRA,1960,France
10756,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
4618,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
24762,1968,Toulon,France,2972328,43.12442,5.92836,0.5,FRA,1960,France
24863,1968,Vienna,Austria,2761369,48.20849,16.37208,0.3333333333333333,AUT,1960,Austria
24864,1968,Zurich,Switzerland,2657896,47.36667,8.55,0.3333333333333333,CHE,1960,Switzerland
19491,1968,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
10760,1968,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
4620,1968,Cologne,Germany,2886242,50.93333,6.95,1.0,DEU,1960,West Germany
25196,1968,Hanau,Germany,2911007,50.13423,8.91418,1.0,DEU,1960,West Germany
19957,1968,Sofia,Bulgaria,727011,42.69751,23.32415,1.0,BGR,1960,Bulgaria
16350,1968,Geneva,Switzerland,2660646,46.20222,6.14569,1.0,CHE,1960,Switzerland
18220,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
260,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
4274,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
20666,1968,Hanau,Germany,2911007,50.13423,8.91418,1.0,DEU,1960,West Germany
25192,1968,Berlin,Germany,2950159,52.52437,13.41053,0.3333333333333333,DEU,1960,East Germany
4254,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
16786,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
20643,1968,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
25194,1968,Munich,Germany,2867714,48.13743,11.57549,0.3333333333333333,DEU,1960,West Germany
16790,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
25195,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
14614,1968,Kassel,Germany,2892518,51.31667,9.5,1.0,DEU,1960,West Germany
6393,1968,Kassel,Germany,2892518,51.31667,9.5,1.0,DEU,1960,West Germany
6394,1968,Kassel,Germany,2892518,51.31667,9.5,1.0,DEU,1960,West Germany
6013,1968,Vilnius,Lithuania,593116,54.68916,25.2798,1.0,LTU,1960,USSR
9183,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
9304,1968,Brno,Czechia,3078610,49.19522,16.60796,1.0,CZE,1960,Czechoslovakia
4285,1968,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
18235,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
24039,1968,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1960,Czechoslovakia
24038,1968,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
20815,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
193,1968,Hamburg,Germany,2911298,53.55073,9.99302,1.0,DEU,1960,West Germany
7674,1968,Belgrade,Serbia,792680,44.80401,20.46513,1.0,SRB,1960,Yugoslavia
16770,1968,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
18598,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
18583,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
1537,1968,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
25132,1968,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1960,United Kingdom
25133,1968,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
18607,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
19971,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
27373,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
16782,1968,Stuttgart,Germany,2825297,48.78232,9.17702,1.0,DEU,1960,West Germany
11564,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
15087,1968,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1960,East Germany
23418,1968,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1960,East Germany
3980,1968,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
21233,1968,Nuremberg,Germany,2861650,49.45421,11.07752,1.0,DEU,1960,West Germany
20283,1968,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
7272,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
17262,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
22740,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,0.5,SVK,1960,Austria
22741,1968,Budapest,Hungary,3054643,47.49835,19.04045,0.5,HUN,1960,Hungary
15356,1968,Tallinn,Estonia,588409,59.43696,24.75353,1.0,EST,1960,USSR
6890,1968,Montreal,Canada,6077243,45.50884,-73.58781,1.0,CAN,1960,Canada
25702,1968,Neuwied,Germany,2863840,50.4336,7.47057,0.3333333333333333,DEU,1960,West Germany
9895,1968,Madrid,Spain,3117735,40.4165,-3.70256,1.0,ESP,1960,Spain
5126,1968,Almaty,Kazakhstan,1526384,43.25,76.91667,1.0,KAZ,1960,USSR
3195,1968,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
25703,1968,Berlin,Germany,2950159,52.52437,13.41053,0.3333333333333333,DEU,1960,East Germany
771,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
25704,1968,Leipzig,Germany,2879139,51.33962,12.37129,0.3333333333333333,DEU,1960,East Germany
15369,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
22863,1968,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1960,East Germany
3176,1968,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,East Germany
17268,1968,Stockholm,Sweden,2673730,59.32938,18.06871,1.0,SWE,1960,East Germany
15379,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
8157,1968,Turin,Italy,3165524,45.07049,7.68682,1.0,ITA,1960,Italy
17240,1968,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
17239,1968,Vilnius,Lithuania,593116,54.68916,25.2798,1.0,LTU,1960,USSR
2617,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
17118,1968,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
5278,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
17576,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
26055,1968,Denver,United States,5419384,39.73915,-104.9847,1.0,USA,1960,United States
14778,1968,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
20238,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
9049,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
2567,1968,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
2594,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
22868,1968,Madrid,Spain,3117735,40.4165,-3.70256,0.5,ESP,1960,Spain
15805,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
25931,1968,Stuttgart,Germany,2825297,48.78232,9.17702,1.0,DEU,1960,West Germany
3500,1968,Springfield,United States,4409896,37.21533,-93.29824,1.0,USA,1960,United States
15803,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
9416,1968,Liberec,Czechia,3071961,50.76711,15.05619,1.0,CZE,1960,Czechoslovakia
5401,1968,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1960,Japan
9854,1968,Madrid,Spain,3117735,40.4165,-3.70256,1.0,ESP,1960,Spain
15299,1968,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1960,Yugoslavia
11309,1968,Reinbek,Germany,2848845,53.51703,10.2488,0.5,DEU,1960,West Germany
11308,1968,Hamburg,Germany,2911298,53.55073,9.99302,0.5,DEU,1960,West Germany
17549,1968,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1960,Yugoslavia
17102,1968,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
15381,1968,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
17502,1968,Florence,Italy,3176959,43.77925,11.24626,1.0,ITA,1960,Italy
23481,1968,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1960,Czechoslovakia
23480,1968,Zurich,Switzerland,2657896,47.36667,8.55,0.5,CHE,1960,Switzerland
9079,1968,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
12842,1968,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
23477,1968,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
19854,1968,Kassel,Germany,2892518,51.31667,9.5,1.0,DEU,1960,West Germany
25772,1968,Paris,France,2988507,48.85341,2.3488,0.5,FRA,1960,France
11171,1968,Helsinki,Finland,658225,60.16952,24.93545,1.0,FIN,1960,Finland
25773,1968,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1960,Czechoslovakia
892,1968,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
25774,1968,Zurich,Switzerland,2657896,47.36667,8.55,0.5,CHE,1960,Switzerland
